3118	6396	3
3118	6494	4
3138	3190	1
3138	3359	2
3138	3367	2
3138	3431	4
3138	3445	1
3138	3472	10
3138	3474	1
3138	3544	2
3138	3707	1
3138	3733	29
3138	3872	7
3138	3960	2
3138	4020	6
3138	4044	1
3138	4057	8
3138	4087	3
3138	4180	2
3138	4182	8
3138	4190	7
3138	4483	4
3138	4707	3
3138	4800	1
3138	5023	1
3138	5184	11
3138	5196	13
3138	5207	9
3138	5416	3
3138	5539	8
3138	5588	17
3138	5935	2
3138	6268	2
3138	6387	4
3138	6494	1
3190	3290	2
3190	3359	1
3190	3367	1
3190	3370	1
3190	3472	8
3190	3474	1
3190	3544	1
3190	3733	1
3190	3960	1
3190	3969	1
3190	4020	3
3190	4044	2
3190	4057	4
3190	4087	3
3190	4182	6
3190	4190	1
3190	5131	3
3190	5342	1
3190	5416	4
3190	5774	1
3190	5935	2
3190	6268	7
3190	6387	2
3290	3359	2
3290	3367	2
3290	3370	2
3290	3431	1
3290	3472	3
3290	3474	5
3290	3544	3
3290	3960	1
3290	3969	3
3290	4020	2
3290	4044	1
3290	4057	1
3290	4087	1
3290	4182	2
3290	4190	1
3290	5416	4
3290	5774	1
3290	6268	1
3290	6387	2
3290	6396	2
3290	6494	1
3359	3367	22
3359	3370	4
3359	3431	1
3359	3445	1
3359	3472	11
3359	3474	2
3359	3544	2
3359	3733	2
3359	3960	1
3359	3969	3
3359	4057	1
3359	4182	2
3359	4707	3
3359	4800	1
3359	5131	2
3359	5207	1
3359	5342	3
3359	5416	11
3359	5539	3
3359	6268	3
3359	6387	2
3359	6396	3
3359	6494	4
3367	3370	2
3367	3431	1
3367	3472	10
3367	3544	2
3367	3733	3
3367	4182	2
3367	4707	3
3367	5131	1
3367	5342	2
3367	5416	7
3367	5539	2
3367	6268	3
3367	6387	2
3367	6396	3
3367	6494	4
3370	3445	1
3370	3472	5
3370	3474	1
3370	3544	4
3370	3733	1
3370	3960	2
3370	3969	1
3370	4182	2
3370	4190	1
3370	5131	3
3370	5342	1
3370	5416	5
3370	5774	1
3370	5935	2
3370	6268	2
3370	6396	1
3370	6494	4
3431	3472	8
3431	3474	1
3431	3544	3
3431	3733	2
3431	3872	1
3431	3960	1
3431	3969	2
3431	4180	16
3431	4182	18
3431	4190	23
3431	4483	2
3431	4800	3
3431	5023	2
3431	5184	4
3431	5196	6
3431	5207	1
3431	5342	1
3431	5416	2
3431	5539	2
3431	5588	2
3431	5618	1
3431	5774	1
3431	5935	1
3431	6268	3
3431	6387	2
3431	6494	2
3445	3472	1
3445	3544	1
3445	3733	4
3445	3872	1
3445	3960	1
3445	3969	2
3445	4020	1
3445	4087	1
3445	4182	4
3445	4190	2
3445	4800	1
3445	5023	1
3445	5131	2
3445	5196	1
3445	5416	1
3445	5618	1
3445	6387	1
3445	6396	1
3472	3544	11
3472	3707	8
3472	3733	10
3472	3960	10
3472	3969	8
3472	4020	14
3472	4044	8
3472	4057	3
3472	4087	5
3472	4180	18
3472	4182	20
3472	4190	12
3472	4483	6
3472	4707	2
3472	4800	22
3472	5023	7
3472	5131	5
3472	5184	5
3472	5196	6
3472	5207	1
3472	5342	10
3472	5416	14
3472	5539	3
3472	5588	5
3472	5618	4
3472	5774	10
3472	5935	5
3472	6268	10
3472	6387	8
3472	6396	3
3472	6494	9
3474	3544	1
3474	3733	2
3474	3872	1
3474	3960	1
3474	3969	1
3474	4020	3
3474	4044	1
3474	4057	1
3474	4087	2
3474	4180	1
3474	4182	3
3474	4190	2
3474	4707	2
3474	4800	3
3474	5023	1
3474	5131	2
3474	5196	2
3474	5207	1
3474	5342	1
3474	5416	6
3474	5539	1
3474	5774	2
3474	5935	1
